donation_id,entity_id,fundraiser_id,amount,donation_date,donation_type,occupant_full_name,donor_type,earmarked_fund,center,notes
MISC-20151030-0001,,T-Shirt Fundraiser,20.00,2015-10-30,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20151119-0001,,Music Class Fundraiser,1170.00,2015-11-19,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20151125-0001,,Music Class Fundraiser,60.00,2015-11-25,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20151210-0001,,Cafe Wednesdays,122.00,2015-12-10,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20151223-0001,,Gift Cards for Teachers 2015,295.00,2015-12-23,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20151223-0002,,The Joy of Giving 2015,500.00,2015-12-23,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20160201-0001,,Cafe Wednesdays,43.00,2016-02-01,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20160304-0001,,Music Class Fundraiser,65.00,2016-03-04,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20160506-0001,,Cafe Wednesdays,126.00,2016-05-06,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20160603-0001,,T-Shirt Fundraiser,30.00,2016-06-03,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20160624-0001,,Furniture Sale,60.00,2016-06-24,Misc Item Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20160706-0001,,Cafe Wednesdays,60.00,2016-07-06,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20160706-0002,,Music Class Fundraiser,65.00,2016-07-06,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20160720-0001,,Music Class Fundraiser,65.00,2016-07-20,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20160805-0001,,Music Class Fundraiser,65.00,2016-08-05,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20160810-0001,,Music Class Fundraiser,360.00,2016-08-10,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20160811-0001,,Music Class Fundraiser,100.00,2016-08-11,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20160815-0001,,Music Class Fundraiser,60.00,2016-08-15,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20160817-0001,,Cafe Wednesdays,145.00,2016-08-17,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20160817-0002,,Music Class Fundraiser,180.00,2016-08-17,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20160819-0001,,Music Class Fundraiser,380.00,2016-08-19,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20160824-0001,,Music Class Fundraiser,60.00,2016-08-24,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20160826-0001,,Music Class Fundraiser,60.00,2016-08-26,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20160901-0001,,Music Class Fundraiser,120.00,2016-09-01,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20160901-0002,,The Joy of Giving 2016,650.00,2016-09-01,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20160913-0001,,The Joy of Giving 2016,750.00,2016-09-13,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20160914-0001,,Cafe Wednesdays,76.00,2016-09-14,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20160920-0001,,Music Class Fundraiser,120.00,2016-09-20,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20160929-0001,,The Joy of Giving 2016,300.00,2016-09-29,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20160930-0001,,Music Class Fundraiser,60.00,2016-09-30,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20161014-0001,,Cafe Wednesdays,66.00,2016-10-14,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20161018-0001,,The Joy of Giving 2016,200.00,2016-10-18,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20161101-0001,,The Joy of Giving 2016,100.00,2016-11-01,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20161118-0001,,Cafe Wednesdays,102.00,2016-11-18,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20161130-0001,,Rummage Sale 2016,255.00,2016-11-30,Misc Item Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20161201-0001,,The Joy of Giving 2016,125.00,2016-12-01,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20161208-0001,,Cafe Wednesdays,75.00,2016-12-08,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20161222-0001,,Pat Griffith Scholarship Fund Creation,40.00,2016-12-22,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20161228-0001,,Pat Griffith Scholarship Fund Creation,120.00,2016-12-28,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20161229-0001,,The Joy of Giving 2016,900.00,2016-12-29,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20170104-0001,,Unprompted,60.00,2017-01-04,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20170215-0001,,Cafe Wednesdays,86.00,2017-02-15,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20170302-0001,,T-Shirt Fundraiser,10.00,2017-03-02,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20170309-0001,,Cafe Wednesdays,105.00,2017-03-09,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20170429-0001,,Cafe Wednesdays,60.00,2017-04-29,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20170606-0001,,Cafe Wednesdays,72.00,2017-06-06,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20170614-0001,,Cafe Wednesdays,105.00,2017-06-14,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20170614-0002,,Graduation Raffle 2017,322.00,2017-06-14,Percentage of Purchase,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20170714-0001,,T-Shirt Fundraiser,20.00,2017-07-14,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20170721-0001,,Cafe Wednesdays,103.00,2017-07-21,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20170814-0001,,T-Shirt Fundraiser,40.00,2017-08-14,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20170817-0001,,Cafe Wednesdays,85.00,2017-08-17,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20170928-0001,,The Joy of Giving 2017,25.00,2017-09-28,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20171003-0001,,Cafe Wednesdays,51.00,2017-10-03,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20171003-0002,,The Joy of Giving 2017,200.00,2017-10-03,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20171013-0001,,Cafe Wednesdays,38.00,2017-10-13,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20171013-0002,,The Joy of Giving 2017,200.00,2017-10-13,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20171023-0001,,The Joy of Giving 2017,400.00,2017-10-23,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20171103-0001,,Unprompted,50.00,2017-11-03,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20171114-0001,,The Joy of Giving 2017,200.00,2017-11-14,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20171124-0001,,Go-Fund-Me 2017,562.81,2017-11-24,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20171128-0001,,Cafe Wednesdays,86.00,2017-11-28,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20171128-0002,,The Joy of Giving 2017,100.00,2017-11-28,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20171226-0001,,PGSF Letter Campaign 2017,100.00,2017-12-26,Direct Donation,Misc. Parent,Personal,PGSF,Corporate,
MISC-20171227-0001,,The Joy of Giving 2017,100.00,2017-12-27,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20171228-0001,,Cafe Wednesdays,95.00,2017-12-28,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20171228-0002,,Teacher Appreciation,50.00,2017-12-28,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20171229-0001,,Go-Fund-Me 2017,45.75,2017-12-29,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20180112-0001,,Cafe Wednesdays,65.00,2018-01-12,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20180112-0002,,Teacher Appreciation,165.00,2018-01-12,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20180125-0001,,In Pat's Memory,39.25,2018-01-25,Direct Donation,Misc. Parent,Personal,PGSF,Corporate,
MISC-20180215-0001,,Cafe Wednesdays,136.00,2018-02-15,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20180216-0001,,The Joy of Giving 2018,100.00,2018-02-16,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20180321-0001,,Cafe Wednesdays,155.00,2018-03-21,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20180416-0001,,Cafe Wednesdays,10.00,2018-04-16,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20180425-0001,,Cafe Wednesdays,47.00,2018-04-25,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20180425-0002,,T-Shirt Fundraiser,60.00,2018-04-25,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20180611-0001,,Cafe Wednesdays,110.00,2018-06-11,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20180717-0001,,Cafe Wednesdays,64.00,2018-07-17,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20180814-0001,,Sun & Fun Inaugural Family Picnic 2018,20.00,2018-08-14,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20180814-0002,,Sun & Fun Inaugural Family Picnic 2018,20.00,2018-08-14,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20180814-0003,,Sun & Fun Inaugural Family Picnic 2018,30.00,2018-08-14,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20180814-0004,,Sun & Fun Inaugural Family Picnic 2018,40.00,2018-08-14,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20180814-0005,,Sun & Fun Inaugural Family Picnic 2018,65.00,2018-08-14,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20180814-0006,,Sun & Fun Inaugural Family Picnic 2018,100.00,2018-08-14,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20180814-0007,,Sun & Fun Inaugural Family Picnic 2018,1317.00,2018-08-14,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20180917-0001,,Cafe Wednesdays,32.00,2018-09-17,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20180918-0001,,The Joy of Giving 2018,800.00,2018-09-18,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20180920-0001,,T-Shirt Fundraiser,30.00,2018-09-20,Shirt Sale,Misc. Parent,Personal,Unrestricted,JP,
MISC-20180920-0002,,The Joy of Giving 2018,400.00,2018-09-20,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20180924-0001,,The Joy of Giving 2018,100.00,2018-09-24,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20180925-0001,,The Joy of Giving 2018,100.00,2018-09-25,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20180929-0001,,Cafe Wednesdays,100.00,2018-09-29,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20181002-0001,,T-Shirt Fundraiser,330.00,2018-10-02,Shirt Sale,Misc. Parent,Personal,Unrestricted,JP,
MISC-20181002-0002,,The Joy of Giving 2018,300.00,2018-10-02,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20181003-0001,,T-Shirt Fundraiser,15.00,2018-10-03,Shirt Sale,Misc. Parent,Personal,Unrestricted,HP,
MISC-20181003-0002,,T-Shirt Fundraiser,315.00,2018-10-03,Shirt Sale,Misc. Parent,Personal,Unrestricted,HP,
MISC-20181003-0003,,T-Shirt Fundraiser,360.00,2018-10-03,Shirt Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20181005-0001,,The Joy of Giving 2018,100.00,2018-10-05,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20181009-0001,,The Joy of Giving 2018,100.00,2018-10-09,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20181016-0001,,Cafe Wednesdays,36.00,2018-10-16,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20181024-0001,,T-Shirt Fundraiser,15.00,2018-10-24,Shirt Sale,Misc. Parent,Personal,Unrestricted,HP,
MISC-20181024-0002,,The Joy of Giving 2018,600.00,2018-10-24,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20181102-0001,,Halloween Party,510.00,2018-11-02,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20181114-0001,,Cafe Wednesdays,101.00,2018-11-14,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20181201-0001,,The Joy of Giving 2018,50.00,2018-12-01,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20181221-0001,,Cafe Wednesdays,109.00,2018-12-21,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20181221-0002,,Teacher Appreciation,1075.00,2018-12-21,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20190117-0001,,Cafe Wednesdays,107.00,2019-01-17,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20190119-0001,,In Pat's Memory,20.00,2019-01-19,Direct Donation,Misc. Parent,Personal,PGSF,Corporate,
MISC-20190125-0001,,In Pat's Memory,38.30,2019-01-25,Direct Donation,Misc. Parent,Personal,PGSF,Corporate,
MISC-20190125-0002,,In Pat's Memory,50.00,2019-01-25,Direct Donation,Misc. Parent,Personal,PGSF,Corporate,
MISC-20190221-0001,,In Pat's Memory,20.00,2019-02-21,Direct Donation,Misc. Parent,Personal,PGSF,Corporate,
MISC-20190221-0002,,Cafe Wednesdays,132.00,2019-02-21,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20190321-0001,,Cafe Wednesdays,186.00,2019-03-21,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20190403-0001,,Unprompted,100.00,2019-04-03,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20190426-0001,,Cafe Wednesdays,90.00,2019-04-26,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20190426-0002,,Unprompted,300.00,2019-04-26,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20190502-0001,,Rummage Sale 2019,306.00,2019-05-02,Misc Item Sale,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20190502-0002,,Unprompted,200.00,2019-05-02,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20190504-0001,,Unprompted,50.00,2019-05-04,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20190511-0001,,Cafe Wednesdays,68.00,2019-05-11,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20190511-0002,,Teacher Appreciation,935.00,2019-05-11,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20190511-0003,,Unprompted,3000.00,2019-05-11,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20190531-0001,,Sun & Fun Family Picnic 2019,145.00,2019-05-31,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20190605-0001,,Sun & Fun Family Picnic 2019,70.00,2019-06-05,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20190612-0001,,Sun & Fun Family Picnic 2019,100.00,2019-06-12,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20190614-0001,,Sun & Fun Family Picnic 2019,210.00,2019-06-14,Direct Donation,Misc. Parent,Personal,Unrestricted,HP,
MISC-20190630-0001,,Sun & Fun Family Picnic 2019,10.00,2019-06-30,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20190630-0002,,Sun & Fun Family Picnic 2019,100.00,2019-06-30,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20190630-0003,,Sun & Fun Family Picnic 2019,230.00,2019-06-30,Direct Donation,Misc. Parent,Personal,Unrestricted,,
MISC-20190703-0001,,Music Class Fundraiser,100.00,2019-07-03,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20190713-0001,,Cafe Wednesdays,115.00,2019-07-13,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20190730-0001,,Sun & Fun Family Picnic 2019,1330.00,2019-07-30,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20190731-0001,,Sun & Fun Family Picnic 2019,380.00,2019-07-31,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20190731-0002,,Sun & Fun Family Picnic 2019,2.00,2019-07-31,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20190803-0001,,Sun & Fun Family Picnic 2019,60.00,2019-08-03,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20190803-0002,,Sun & Fun Family Picnic 2019,267.42,2019-08-03,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20190805-0001,,Sun & Fun Family Picnic 2019,620.00,2019-08-05,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20190805-0002,,Sun & Fun Family Picnic 2019,910.00,2019-08-05,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20190812-0001,,Sun & Fun Family Picnic 2019,724.00,2019-08-12,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20190813-0001,,Sun & Fun Family Picnic 2019,40.00,2019-08-13,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20190817-0001,,Sun & Fun Family Picnic 2019,200.00,2019-08-17,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20190829-0001,,Sun & Fun Family Picnic 2019,40.00,2019-08-29,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20190829-0002,,Sun & Fun Family Picnic 2019,60.00,2019-08-29,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20190829-0003,,Sun & Fun Family Picnic 2019,1000.00,2019-08-29,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20190905-0001,,Sun & Fun Family Picnic 2019,248.00,2019-09-05,Direct Donation,Misc. Parent,Personal,Unrestricted,,
MISC-20190927-0001,,Cafe Wednesdays,200.00,2019-09-27,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20191105-0001,,Teacher Appreciation,144.00,2019-11-05,Direct Donation,Misc. Parent,Personal,Unrestricted,LCV,
MISC-20191126-0001,,Unprompted,376.17,2019-11-26,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20191202-0001,,Unprompted,50.00,2019-12-02,Direct Donation,Misc. Parent,Personal,Unrestricted,JP,
MISC-20200123-0001,,In Pat's Memory,101.00,2020-01-23,Direct Donation,Misc. Parent,Personal,PGSF,Corporate,
MISC-20200131-0001,,In Pat's Memory,110.00,2020-01-31,Direct Donation,Misc. Parent,Personal,PGSF,Corporate,
MISC-20200225-0001,,Training and Staff Development; CAAEYC 2020,1.00,2020-02-25,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20200404-0001,,Unprompted,87.48,2020-04-04,Direct Donation,Misc. Parent,Personal,Unrestricted,,
MISC-20200430-0001,,Sun & Fun Family Picnic 2019,5500.00,2020-04-30,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20201001-0001,,Unprompted,9.42,2020-10-01,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20210331-0001,,Unprompted,3.00,2021-03-31,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20210401-0001,,Unprompted,1.00,2021-04-01,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20210501-0001,,Unprompted,1.00,2021-05-01,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20210528-0001,,Unprompted,130.00,2021-05-28,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20210630-0001,,Unprompted,1.00,2021-06-30,Direct Donation,Misc. Parent,Personal,Unrestricted,,
MISC-20210831-0001,,Unprompted,5.00,2021-08-31,Direct Donation,Misc. Parent,Personal,Unrestricted,,
MISC-20210930-0001,,Unprompted,5.00,2021-09-30,Direct Donation,Misc. Parent,Personal,Unrestricted,,
MISC-20211031-0001,,Unprompted,1.00,2021-10-31,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20211130-0001,,Unprompted,102.00,2021-11-30,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20220331-0001,,Unprompted,250.00,2022-03-31,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20220430-0001,,Unprompted,2.00,2022-04-30,Direct Donation,Misc. Parent,Personal,Unrestricted,Corporate,
MISC-20230218-0001,,Unprompted,930.00,2023-02-18,Direct Donation,Misc. Parent,Personal,Unrestricted,,
UNK1401-20061207-0001,UNK1401,Letter Campaign 2006,500.00,2006-12-07,Direct Donation,Emerson Martin 1182,Personal,Unrestricted,Corporate,
UNK1437-20150728-0001,UNK1437,Unprompted,100.00,2015-07-28,Direct Donation,Taylor Rivera 1437,Personal,Unrestricted,LCV,
UNK1439-20080728-0001,UNK1439,Phoneraiser 2008,40.00,2008-07-28,Direct Donation,Riley Young 1439,Personal,Unrestricted,Corporate,
UNK1447-20200127-0001,UNK1447,Training and Staff Development; CAAEYC 2020,500.00,2020-01-27,Direct Donation,Avery Wright 1447,Personal,Unrestricted,JP,
UNK1448-20061222-0001,UNK1448,Letter Campaign 2006,25.00,2006-12-22,Direct Donation,Frankie Harris 1448,Personal,Unrestricted,Corporate,
UNK1473-20070201-0001,UNK1473,Letter Campaign 2006,35.00,2007-02-01,Direct Donation,Drew Edwards 1473,Personal,Unrestricted,Corporate,
UNK1478-20200129-0001,UNK1478,Training and Staff Development; CAAEYC 2020,50.00,2020-01-29,Direct Donation,Corey Collins 1478,Personal,Unrestricted,JP,
UNK1495-20080728-0001,UNK1495,Phoneraiser 2008,100.00,2008-07-28,Direct Donation,Frankie King 1495,Personal,Unrestricted,Corporate,
UNK1507-20140811-0001,UNK1507,Amazon Smile,32.90,2014-08-11,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20141107-0001,UNK1507,Amazon Smile,22.02,2014-11-07,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20150217-0001,UNK1507,Amazon Smile,18.37,2015-02-17,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20150506-0001,UNK1507,Amazon Smile,25.21,2015-05-06,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20150814-0001,UNK1507,Amazon Smile,16.54,2015-08-14,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20151116-0001,UNK1507,Amazon Smile,13.65,2015-11-16,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20160512-0001,UNK1507,Amazon Smile,29.58,2016-05-12,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20160815-0001,UNK1507,Amazon Smile,18.49,2016-08-15,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20161107-0001,UNK1507,Amazon Smile,87.10,2016-11-07,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20170206-0001,UNK1507,Amazon Smile,36.75,2017-02-06,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20170511-0001,UNK1507,Amazon Smile,22.77,2017-05-11,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20170817-0001,UNK1507,Amazon Smile,41.43,2017-08-17,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20171115-0001,UNK1507,Amazon Smile,29.15,2017-11-15,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20180212-0001,UNK1507,Amazon Smile,29.51,2018-02-12,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20180517-0001,UNK1507,Amazon Smile,28.50,2018-05-17,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20180813-0001,UNK1507,Amazon Smile,33.94,2018-08-13,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20181029-0001,UNK1507,Amazon Smile,21.00,2018-10-29,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20190215-0001,UNK1507,Amazon Smile,75.74,2019-02-15,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20190509-0001,UNK1507,Amazon Smile,23.47,2019-05-09,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20190809-0001,UNK1507,Amazon Smile,33.12,2019-08-09,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20201124-0001,UNK1507,Amazon Smile,42.58,2020-11-24,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20210201-0001,UNK1507,Amazon Smile,32.31,2021-02-01,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20210528-0001,UNK1507,Amazon Smile,33.71,2021-05-28,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20210831-0001,UNK1507,Amazon Smile,51.74,2021-08-31,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20211130-0001,UNK1507,Amazon Smile,68.82,2021-11-30,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20220329-0001,UNK1507,Amazon Smile,73.98,2022-03-29,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20220531-0001,UNK1507,Amazon Smile,64.90,2022-05-31,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
UNK1507-20220930-0001,UNK1507,Amazon Smile,60.95,2022-09-30,Percentage of Purchase,Amazon Smile Foundation,Corporate,Unrestricted,Corporate,
